"","year","title","date","link"
"2030",2021,"Governor Abbott Takes Action To Mitigate Rise In COVID-19 Cases In Texas","Aug 9","https://gov.texas.gov/news/post/governor-abbott-takes-action-to-mitigate-rise-in-covid-19-cases-in-texas"
"2031",2021,"Governor Abbott Appoints Valdez to Guadalupe-Blanco River Authority Board of Directors","Aug 7","https://gov.texas.gov/news/post/governor-abbott-appoints-valdez-to-guadalupe-blanco-river-authority-board-of-directors"
"2032",2021,"Governor Abbott Appoints Three to Lavaca-Navidad River Authority","Aug 7","https://gov.texas.gov/news/post/governor-abbott-appoints-three-to-lavacanavidad-river-authority"
"2033",2021,"Governor Abbott Appoints Lujan to Texas Council on Sex Offender Treatment","Aug 7","https://gov.texas.gov/news/post/governor-abbott-appoints-lujan-to-texas-council-on-sex-offender-treatment"
"2034",2021,"Governor Abbott Appoints Taylor and Walker to Texas Board of Architectural Examiners","Aug 7","https://gov.texas.gov/news/post/governor-abbott-appoints-taylor-and-walker-to-texas-board-of-architectural-examiners"
"2035",2021,"Governor Abbott Appoints Iglesias to Texas State Library and Archives Commission","Aug 7","https://gov.texas.gov/news/post/governor-abbott-appoints-iglesias-to-texas-state-library-and-archives-commission"
"2036",2021,"Governor Abbott, Lt. Governor Patrick, Speaker Phelan, Senate Finance, House Appropriations Committee Chairs Announce Additional Month Of Funding For Texas Legislature","Aug 6","https://gov.texas.gov/news/post/governor-abbott-lt-governor-patrick-speaker-phelan-senate-finance-house-appropriations-committee-chairs-announce-additional-month-of-funding-for-texas-legislature"
"2037",2021,"Governor Abbott Issues Federal Motor Carrier Safety Regulation Emergency Declaration","Aug 6","https://gov.texas.gov/news/post/governor-abbott-issues-federal-motor-carrier-safety-regulation-disaster-declaration"
"2038",2021,"Governor Abbott Appoints Starritt-Burnett To 169th Judicial District Court","Aug 6","https://gov.texas.gov/news/post/governor-abbott-appoints-starritt-burnett-to-169th-judicial-district-court"
"2039",2021,"Governor Abbott Appoints Smith to Tenth Court of Appeals","Aug 6","https://gov.texas.gov/news/post/governor-abbott-appoints-smith-to-tenth-court-of-appeals"
"2040",2021,"Governor Abbott Sets Special Election For Texas House District 10","Aug 6","https://gov.texas.gov/news/post/governor-abbott-sets-special-election-for-texas-house-district-10"
"2041",2021,"Governor Abbott Appoints Glotfelty to Public Utility Commission of Texas","Aug 6","https://gov.texas.gov/news/post/governor-abbott-appoints-glotfelty-to-public-utility-commission-of-texas"
"2042",2021,"Governor Abbott Appoints Aplin to ERCOT Board Selection Committee","Aug 6","https://gov.texas.gov/news/post/governor-abbott-appoints-aplin-to-ercot-board-selection-committee"
"2043",2021,"Governor Abbott Directs DFPS To Determine If Genital Mutilation Through Reassignment Surgery Constitutes Child Abuse","Aug 6","https://gov.texas.gov/news/post/governor-abbott-directs-dfps-to-determine-if-genital-mutilation-through-reassignment-surgery-constitutes-child-abuse"
"2044",2021,"Governor Abbott Issues Special Election Proclamation For Texas House District 10","Aug 6","https://gov.texas.gov/news/post/governor-abbott-issues-special-election-proclamation-for-texas-house-district-10"
"2045",2021,"Governor Abbott Releases Tax-Free Weekend PSA Encouraging Texans To Stock Up On School Supplies, Get COVID-19 Vaccine Ahead Of School Year","Aug 6","https://gov.texas.gov/news/post/governor-abbott-releases-tax-free-weekend-psa-encouraging-texans-to-stock-up-on-school-supplies-get-covid-19-vaccine-ahead-of-school-year"
"2046",2021,"Governor Abbott Announces Music Friendly Community Workshop In Smithville","Aug 6","https://gov.texas.gov/news/post/governor-abbott-announces-music-friendly-community-workshop-in-smithville"
"2047",2021,"Governor Abbott Announces Second Special Session Date & Agenda","Aug 5","https://gov.texas.gov/news/post/governor-abbott-announces-second-special-session-date-agenda"
"2048",2021,"Governor Abbott Delivers Remarks At The Asian American Hotel Owners Association’s National Convention In Dallas","Aug 4","https://gov.texas.gov/news/post/governor-abbott-delivers-remarks-at-the-asian-american-hotel-owners-associations-national-convention-in-dallas"
"2049",2021,"Office Of The Governor Issues Statement On Federal Judge Halting Executive Order GA-37","Aug 3","https://gov.texas.gov/news/post/office-of-the-governor-issues-statement-on-federal-judge-halting-executive-order-ga-37"
"2050",2021,"Governor Abbott Statement On Second Anniversary Of El Paso Shooting","Aug 3","https://gov.texas.gov/news/post/governor-abbott-statement-on-second-anniversary-of-el-paso-shooting"
"2051",2021,"Governor Abbott Adds Illegal Voting Penalty Increase To Third Special Session Agenda","Sep 30","https://gov.texas.gov/news/post/governor-abbott-adds-illegal-voting-penalty-increase-to-third-special-session-agenda"
"2052",2021,"Governor Abbott, HHSC Announce Extension Of Emergency SNAP Benefits For October","Sep 30","https://gov.texas.gov/news/post/governor-abbott-hhsc-announce-extension-of-emergency-snap-benefits-for-october"
"2053",2021,"Governor Abbott, TDEM Open COVID-19 Antibody Infusion Center In Burnet","Sep 30","https://gov.texas.gov/news/post/governor-abbott-tdem-open-covid-19-antibody-infusion-center-in-burnet"
"2054",2021,"Governor Abbott Appoints Four to Work Group on Blockchain Matters","Sep 30","https://gov.texas.gov/news/post/governor-abbott-appoints-four-to-work-group-on-blockchain-matters"
"2055",2021,"Governor Abbott Announces Intention To Appeal FEMA Denial Of Federal Emergency Declaration In Response To Border Crisis","Sep 29","https://gov.texas.gov/news/post/governor-abbott-announces-intention-to-appeal-fema-denial-of-federal-emergency-declaration-in-response-to-border-crisis"
"2056",2021,"Governor Abbott Appoints Ulis Deputy Adjutant General for Army","Sep 29","https://gov.texas.gov/news/post/governor-abbott-appoints-ulis-deputy-adjutant-general-for-army"
"2057",2021,"Governor Abbott Delivers Remarks At Mission Produce Ribbon Cutting Ceremony In Laredo","Sep 29","https://gov.texas.gov/news/post/governor-abbott-delivers-remarks-at-mission-produce-ribbon-cutting-ceremony-in-laredo"
"2058",2021,"Governor Abbott, TDEM Open COVID-19 Antibody Infusion Center In College Station","Sep 29","https://gov.texas.gov/news/post/governor-abbott-tdem-open-covid-19-antibody-infusion-center-in-college-station"
"2059",2021,"Governor Abbott Renews Border Security Disaster Declaration In September 2021","Sep 28","https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-september-2021"
"2060",2021,"Governor Abbott Renews Disaster Declaration In September 2021","Sep 28","https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-in-september-2021"
"2061",2021,"Governor Abbott, TDEM Launch COVID-19 Antibody Infusion Center In Texarkana Region","Sep 28","https://gov.texas.gov/news/post/governor-abbott-tdem-launch-covid-19-antibody-infusion-center-in-texarkana-region"
"2062",2021,"Governor Abbott Appoints Six to Texas Energy Reliability Council","Sep 28","https://gov.texas.gov/news/post/governor-abbott-appoints-six-to-texas-energy-reliability-council"
"2063",2021,"Governor Abbott Announces Dallas Designated As Music Friendly Community","Sep 27","https://gov.texas.gov/news/post/governor-abbott-announces-dallas-designated-as-music-friendly-community"
"2064",2021,"Governor Abbott, TDEM Launch COVID-19 Antibody Infusion Center In Waco","Sep 27","https://gov.texas.gov/news/post/governor-abbott-tdem-launch-covid-19-antibody-infusion-center-in-waco"
"2065",2021,"Governor Abbott Delivers Keynote Address, Signs Senate Bill 4 Into Law At Texas Values Policy Forum","Sep 24","https://gov.texas.gov/news/post/governor-abbott-delivers-keynote-address-signs-senate-bill-4-into-law-at-texas-values-policy-forum"
"2066",2021,"Governor Abbott Statement On State Bar’s Threatened Intrusion Upon Executive Branch Authority","Sep 24","https://gov.texas.gov/news/post/governor-abbott-statement-on-state-bars-threatened-intrusion-upon-executive-branch-authority"
"2067",2021,"Governor Abbott Meets With McAllen City Officials, Signs Anti-Smuggling Legislation Into Law","Sep 22","https://gov.texas.gov/news/post/governor-abbott-meets-with-mcallen-city-officials-signs-anti-smuggling-legislation-into-law"
"2068",2021,"Governor Abbott Announces New Knauf Insulation Facility in McGregor","Sep 22","https://gov.texas.gov/news/post/governor-abbott-announces-new-knauf-insulation-facility-in-mcgregor"
"2069",2021,"Governor Abbott, TDEM Establish COVID-19 Antibody Infusion Center In Amarillo","Sep 22","https://gov.texas.gov/news/post/governor-abbott-tdem-establish-covid-19-antibody-infusion-center-in-amarillo"
"2070",2021,"Governor Abbott Announces Additional Items For Third Special Session","Sep 22","https://gov.texas.gov/news/post/governor-abbott-announces-additional-items-for-third-special-session"
"2071",2021,"Governor Abbott Names Pate Chair of the Texas Radiation Advisory Board","Sep 22","https://gov.texas.gov/news/post/governor-abbott-names-pate-chair-of-the-texas-radiation-advisory-board"
"2072",2021,"Governor Abbott: Texas Will Continue Surging State Resources To Secure The Border","Sep 21","https://gov.texas.gov/news/post/governor-abbott-texas-will-continue-surging-state-resources-to-secure-the-border"
"2073",2021,"Governor Abbott, TDEM Launch COVID-19 Antibody Infusion Center In Victoria","Sep 21","https://gov.texas.gov/news/post/governor-abbott-tdem-launch-covid-19-antibody-infusion-center-in-victoria"
"2074",2021,"Governor Abbott, TDEM Announce Expansion of COVID-19 Antibody Infusion Center In Seguin","Sep 20","https://gov.texas.gov/news/post/governor-abbott-tdem-announce-expansion-of-covid-19-antibody-infusion-center-in-seguin"
"2075",2021,"Governor Abbott Announces Operation Lone Star Grant Program To Enhance Border Security Operations","Sep 20","https://gov.texas.gov/news/post/governor-abbott-announces-operation-lone-star-grant-program-to-enhance-border-security-operations"
"2076",2021,"Governor Abbott Reappoints VanSteenberg and Washington to Commission on State Emergency Communications","Sep 20","https://gov.texas.gov/news/post/governor-abbott-reappoints-vansteenberg-and-washington-to-commission-on-state-emergency-communications"
"2077",2021,"Governor Abbott Appoints Seven to Texas Medical Board","Sep 20","https://gov.texas.gov/news/post/governor-abbott-appoints-seven-to-texas-medical-board"
"2078",2021,"Governor Abbott Requests Federal Emergency Declaration From President Biden For State Of Texas In Response To Border Crisis","Sep 20","https://gov.texas.gov/news/post/governor-abbott-requests-federal-emergency-declaration-from-president-biden-for-state-of-texas-in-response-to-border-crisis"
"2079",2021,"Governor Abbott, TDEM Launch COVID-19 Antibody Infusion Center In Livingston","Sep 19","https://gov.texas.gov/news/post/governor-abbott-tdem-launch-covid-19-antibody-infusion-center-in-livingston"
"2080",2021,"Governor Abbott Signs Border Security Funding Into Law","Sep 17","https://gov.texas.gov/news/post/governor-abbott-signs-border-security-funding-into-law"
"2081",2021,"Governor Abbott Talks With Small Business Owners At Roundtable In Dallas","Sep 17","https://gov.texas.gov/news/post/governor-abbott-talks-with-small-business-owners-at-roundtable-in-dallas"
"2082",2021,"Governor Abbott Reappoints Ellis Chair of the State Board of Education","Sep 17","https://gov.texas.gov/news/post/governor-abbott-reappoints-ellis-chair-of-the-state-board-of-education"
"2083",2021,"Governor Greg Abbott Appoints Sweatt to Texas Woman’s University Board of Regents","Sep 17","https://gov.texas.gov/news/post/governor-greg-abbott-appoints-sweatt-to-texas-womans-university-board-of-regents"
"2084",2021,"Governor Abbott Statement On Biden Administration Refusal To Close Ports Of Entry","Sep 16","https://gov.texas.gov/news/post/governor-abbott-statement-on-biden-administration-refusal-to-close-ports-of-entry"
"2085",2021,"Governor Abbott Reappoints Three to the Lower Neches Valley Authority Board of Directors","Sep 16","https://gov.texas.gov/news/post/governor-abbott-reappoints-three-to-the-lower-neches-valley-authority-board-of-directors"
"2086",2021,"Governor Abbott Reappoints Three to State Board of Veterinary Medical Examiners","Sep 16","https://gov.texas.gov/news/post/governor-abbott-reappoints-three-to-state-board-of-veterinary-medical-examiners"
"2087",2021,"Governor Abbott, HHSC Announce Federal Approval For SNAP Benefit Replacements Due To Hurricane Nicholas","Sep 15","https://gov.texas.gov/news/post/governor-abbott-hhsc-announce-federal-approval-for-snap-benefit-replacements-due-to-hurricane-nicholas"
"2088",2021,"Governor Abbott Calls County Judges In Beaumont Area To Discuss Hurricane Nicholas Recovery Efforts","Sep 15","https://gov.texas.gov/news/post/governor-abbott-calls-county-judges-in-beaumont-area-to-discuss-hurricane-nicholas-recovery-efforts"
"2089",2021,"Governor Abbott Calls County Judges In Corpus Christi Area To Discuss Hurricane Nicholas Recovery Efforts","Sep 15","https://gov.texas.gov/news/post/governor-abbott-calls-county-judges-in-corpus-christi-area-to-discuss-hurricane-nicholas-recovery-efforts"
"2090",2021,"Governor Abbott Calls County Judges In Houston Area To Discuss Hurricane Nicholas Recovery Efforts","Sep 15","https://gov.texas.gov/news/post/governor-abbott-calls-county-judges-in-houston-area-to-discuss-hurricane-nicholas-recovery-efforts"
"2091",2021,"Governor Abbott Calls County Judges In Victoria Area To Discuss Hurricane Nicholas Recovery Efforts","Sep 15","https://gov.texas.gov/news/post/governor-abbott-calls-county-judges-in-victoria-area-to-discuss-hurricane-nicholas-recovery-efforts"
"2092",2021,"Governor Abbott Appoints 14 to Texas Health Services Authority Board of Directors","Sep 15","https://gov.texas.gov/news/post/governor-abbott-appoints-14-to-texas-health-services-authority-board-of-directors-2"
"2093",2021,"Governor Abbott Appoints Three To Texas State Technical College System Board of Regents","Sep 15","https://gov.texas.gov/news/post/governor-abbott-appoints-three-to-texas-state-technical-college-system-board-of-regents"
"2094",2021,"Governor Abbott Announces Port Aransas Designated As Music Friendly Community","Sep 15","https://gov.texas.gov/news/post/governor-abbott-announces-port-aransas-designated-as-music-friendly-community"
